"ID","code","indicator","year","amsterdam_code","naam"
"1932","NLSTR","Strikes in Netherlands","1905","10357","HAARLEM"
"1933","NLSTR","Strikes in Netherlands","1905","11150","AMSTERDAM"
"1934","NLSTR","Strikes in Netherlands","1905","11150","AMSTERDAM"
"1935","NLSTR","Strikes in Netherlands","1905","","DEN HAAG"
"1936","NLSTR","Strikes in Netherlands","1905","11150","AMSTERDAM"
"1937","NLSTR","Strikes in Netherlands","1905","10182","MAASTRICHT"
"1938","NLSTR","Strikes in Netherlands","1906","10744","BEMMEL"
"1939","NLSTR","Strikes in Netherlands","1906","11052","VEENENDAAL"
"1940","NLSTR","Strikes in Netherlands","1906","10154","BREDA"
"1941","NLSTR","Strikes in Netherlands","1906","10795","ARNHEM"
"1942","NLSTR","Strikes in Netherlands","1906","","WESTEREMDEN"
"1943","NLSTR","Strikes in Netherlands","1906","11053","ALMELO"
"1944","NLSTR","Strikes in Netherlands","1906","","HOEK VAN HOLLAND"
"1945","NLSTR","Strikes in Netherlands","1906","11287","CASTRICUM"
"1946","NLSTR","Strikes in Netherlands","1906","10212","FINSTERWOLDE"
"1947","NLSTR","Strikes in Netherlands","1906","10345","ROTTERDAM"
"1948","NLSTR","Strikes in Netherlands","1906","10058","LEIDERDORP"
"1949","NLSTR","Strikes in Netherlands","1906","10702","LEIDEN"
"1950","NLSTR","Strikes in Netherlands","1906","11150","AMSTERDAM"
"1951","NLSTR","Strikes in Netherlands","1909","10345","ROTTERDAM"
"1952","NLSTR","Strikes in Netherlands","1909","11150","AMSTERDAM"
"1953","NLSTR","Strikes in Netherlands","1909","11150","AMSTERDAM"
"1954","NLSTR","Strikes in Netherlands","1909","10795","ARNHEM"
"1955","NLSTR","Strikes in Netherlands","1909","10345","ROTTERDAM"
"1956","NLSTR","Strikes in Netherlands","1909","10364","ENSCHEDE"
"1957","NLSTR","Strikes in Netherlands","1909","10722","UTRECHT"
"1958","NLSTR","Strikes in Netherlands","1909","10345","ROTTERDAM"
"1959","NLSTR","Strikes in Netherlands","1911","11150","AMSTERDAM"
"1960","NLSTR","Strikes in Netherlands","1911","11150","AMSTERDAM"
"1961","NLSTR","Strikes in Netherlands","1911","11150","AMSTERDAM"
"1962","NLSTR","Strikes in Netherlands","1911","11355","RHEDEN"
"1963","NLSTR","Strikes in Netherlands","1901","11226","FRANEKER"
"1964","NLSTR","Strikes in Netherlands","1901","10722","UTRECHT"
"1965","NLSTR","Strikes in Netherlands","1901","10345","ROTTERDAM"
"1966","NLSTR","Strikes in Netherlands","1901","10680","SCHOTERLAND"
"1967","NLSTR","Strikes in Netherlands","1901","","STEGGERDA"
"1968","NLSTR","Strikes in Netherlands","1901","11421","SNEEK"
"1969","NLSTR","Strikes in Netherlands","1901","","DEN BOSCH"
"1970","NLSTR","Strikes in Netherlands","1901","11037","BERGEN OP ZOOM"
"1971","NLSTR","Strikes in Netherlands","1901","10364","ENSCHEDE"
"1972","NLSTR","Strikes in Netherlands","1901","10702","LEIDEN"
"1973","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"1974","NLSTR","Strikes in Netherlands","1901","","DEN BOSCH"
"1975","NLSTR","Strikes in Netherlands","1901","11010","WAGENINGEN"
"1976","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"1977","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"1978","NLSTR","Strikes in Netherlands","1901","10080","SAPPEMEER"
"1979","NLSTR","Strikes in Netherlands","1901","","KINDERDIJK"
"1980","NLSTR","Strikes in Netherlands","1901","","DEN BOSCH"
"1981","NLSTR","Strikes in Netherlands","1901","","ANDEL, DEN"
"1982","NLSTR","Strikes in Netherlands","1901","","ZEERIJP"
"1983","NLSTR","Strikes in Netherlands","1901","","GARSTHUIZEN"
"1984","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"1985","NLSTR","Strikes in Netherlands","1901","10304","MEEDEN"
"1986","NLSTR","Strikes in Netherlands","1901","10357","HAARLEM"
"1987","NLSTR","Strikes in Netherlands","1901","11370","LIMMEN"
"1988","NLSTR","Strikes in Netherlands","1901","10358","RIJSSEN"
"1989","NLSTR","Strikes in Netherlands","1901","11122","WATERGRAAFSMEER"
"1990","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"1991","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"1992","NLSTR","Strikes in Netherlands","1901","10453","WINSCHOTEN"
"1993","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"1994","NLSTR","Strikes in Netherlands","1901","11043","BEERTA"
"1995","NLSTR","Strikes in Netherlands","1901","11320","ODOORN"
"1996","NLSTR","Strikes in Netherlands","1901","","DEN HAAG"
"1997","NLSTR","Strikes in Netherlands","1901","11043","BEERTA"
"1998","NLSTR","Strikes in Netherlands","1901","10448","BORGER"
"1999","NLSTR","Strikes in Netherlands","1901","10270","VLISSINGEN"
"2000","NLSTR","Strikes in Netherlands","1901","10364","ENSCHEDE"
"2001","NLSTR","Strikes in Netherlands","1901","10704","TERNEUZEN"
"2002","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"2003","NLSTR","Strikes in Netherlands","1901","11292","VEENDAM"
"2004","NLSTR","Strikes in Netherlands","1901","11157","DORDRECHT"
"2005","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"2006","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"2007","NLSTR","Strikes in Netherlands","1901","10182","MAASTRICHT"
"2008","NLSTR","Strikes in Netherlands","1901","11387","HAARLEMMERMEER"
"2009","NLSTR","Strikes in Netherlands","1901","10345","ROTTERDAM"
"2010","NLSTR","Strikes in Netherlands","1901","10345","ROTTERDAM"
"2011","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"2012","NLSTR","Strikes in Netherlands","1901","11260","SCHIEDAM"
"2013","NLSTR","Strikes in Netherlands","1901","10357","HAARLEM"
"2014","NLSTR","Strikes in Netherlands","1901","10825","WILDERVANK"
"2015","NLSTR","Strikes in Netherlands","1901","10357","HAARLEM"
"2016","NLSTR","Strikes in Netherlands","1901","","TERBORG"
"2017","NLSTR","Strikes in Netherlands","1901","","KNIJPE"
"2018","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"2019","NLSTR","Strikes in Netherlands","1901","10345","ROTTERDAM"
"2020","NLSTR","Strikes in Netherlands","1901","11150","AMSTERDAM"
"2021","NLSTR","Strikes in Netherlands","1901","10795","ARNHEM"
"2022","NLSTR","Strikes in Netherlands","1901","10345","ROTTERDAM"
"2023","NLSTR","Strikes in Netherlands","1901","10101","GEERTRUIDENBERG"
"2024","NLSTR","Strikes in Netherlands","1901","10931","WESTKAPELLE"
"2025","NLSTR","Strikes in Netherlands","1901","10345","ROTTERDAM"
"2026","NLSTR","Strikes in Netherlands","1902","10345","ROTTERDAM"
"2027","NLSTR","Strikes in Netherlands","1902","10027","TIEL"
"2028","NLSTR","Strikes in Netherlands","1902","10527","ALKMAAR"
"2029","NLSTR","Strikes in Netherlands","1902","10702","LEIDEN"
"2030","NLSTR","Strikes in Netherlands","1902","10792","TILBURG"
"2031","NLSTR","Strikes in Netherlands","1902","","BORGERCOMPAGNIE"
"2032","NLSTR","Strikes in Netherlands","1902","","APPELSCHA"
"2033","NLSTR","Strikes in Netherlands","1902","","DEN HAAG"
"2034","NLSTR","Strikes in Netherlands","1902","10426","GRONINGEN"
"2035","NLSTR","Strikes in Netherlands","1902","","EXLOERMOND"
"2035","NLSTR","Strikes in Netherlands","1902","","VALTHERMOND"
"2036","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2037","NLSTR","Strikes in Netherlands","1902","10708","GIETHOORN"
"2037","NLSTR","Strikes in Netherlands","1902","10858","OLDEMARKT"
"2037","NLSTR","Strikes in Netherlands","1902","10546","STEENWIJK"
"2037","NLSTR","Strikes in Netherlands","1902","11347","STEENWIJKERWOLD"
"2037","NLSTR","Strikes in Netherlands","1902","11088","VOLLENHOVE"
"2038","NLSTR","Strikes in Netherlands","1905","10426","GRONINGEN"
"2039","NLSTR","Strikes in Netherlands","1905","11150","AMSTERDAM"
"2040","NLSTR","Strikes in Netherlands","1905","11292","VEENDAM"
"2041","NLSTR","Strikes in Netherlands","1905","11150","AMSTERDAM"
"2042","NLSTR","Strikes in Netherlands","1905","10657","HOOGELOON"
"2043","NLSTR","Strikes in Netherlands","1905","10154","BREDA"
"2044","NLSTR","Strikes in Netherlands","1905","","DEN HAAG"
"2045","NLSTR","Strikes in Netherlands","1905","11150","AMSTERDAM"
"2046","NLSTR","Strikes in Netherlands","1905","11150","AMSTERDAM"
"2047","NLSTR","Strikes in Netherlands","1905","11150","AMSTERDAM"
"2048","NLSTR","Strikes in Netherlands","1905","11150","AMSTERDAM"
"2049","NLSTR","Strikes in Netherlands","1905","11150","AMSTERDAM"
"2050","NLSTR","Strikes in Netherlands","1905","10345","ROTTERDAM"
"2051","NLSTR","Strikes in Netherlands","1905","11298","EINDHOVEN"
"2052","NLSTR","Strikes in Netherlands","1905","11150","AMSTERDAM"
"2053","NLSTR","Strikes in Netherlands","1905","11141","UDEN"
"2054","NLSTR","Strikes in Netherlands","1905","10792","TILBURG"
"2055","NLSTR","Strikes in Netherlands","1905","10083","BOXTEL"
"2056","NLSTR","Strikes in Netherlands","1905","10345","ROTTERDAM"
"2057","NLSTR","Strikes in Netherlands","1905","10345","ROTTERDAM"
"2058","NLSTR","Strikes in Netherlands","1905","11150","AMSTERDAM"
"2059","NLSTR","Strikes in Netherlands","1905","11150","AMSTERDAM"
"2060","NLSTR","Strikes in Netherlands","1905","10792","TILBURG"
"2061","NLSTR","Strikes in Netherlands","1905","10357","HAARLEM"
"2062","NLSTR","Strikes in Netherlands","1907","11150","AMSTERDAM"
"2063","NLSTR","Strikes in Netherlands","1907","10453","WINSCHOTEN"
"2064","NLSTR","Strikes in Netherlands","1907","11150","AMSTERDAM"
"2065","NLSTR","Strikes in Netherlands","1907","10254","ZUTPHEN"
"2066","NLSTR","Strikes in Netherlands","1907","11222","VENRAY"
"2067","NLSTR","Strikes in Netherlands","1907","11150","AMSTERDAM"
"2068","NLSTR","Strikes in Netherlands","1907","11224","VUGHT"
"2069","NLSTR","Strikes in Netherlands","1907","10345","ROTTERDAM"
"2070","NLSTR","Strikes in Netherlands","1907","","DEN HAAG"
"2071","NLSTR","Strikes in Netherlands","1907","11150","AMSTERDAM"
"2072","NLSTR","Strikes in Netherlands","1907","10357","HAARLEM"
"2073","NLSTR","Strikes in Netherlands","1907","10177","NIEUWENDAM"
"2074","NLSTR","Strikes in Netherlands","1921","11150","AMSTERDAM"
"2075","NLSTR","Strikes in Netherlands","1921","11150","AMSTERDAM"
"2076","NLSTR","Strikes in Netherlands","1921","10880","MAASSLUIS"
"2077","NLSTR","Strikes in Netherlands","1921","11150","AMSTERDAM"
"2078","NLSTR","Strikes in Netherlands","1921","10974","WOERDEN"
"2079","NLSTR","Strikes in Netherlands","1921","10426","GRONINGEN"
"2080","NLSTR","Strikes in Netherlands","1921","","DEN HAAG"
"2080","NLSTR","Strikes in Netherlands","1921","10345","ROTTERDAM"
"2080","NLSTR","Strikes in Netherlands","1921","10722","UTRECHT"
"2080","NLSTR","Strikes in Netherlands","1921","10093","ZWOLLE"
"2081","NLSTR","Strikes in Netherlands","1921","10361","WORMERVEER"
"2082","NLSTR","Strikes in Netherlands","1921","10236","DOMBURG"
"2083","NLSTR","Strikes in Netherlands","1921","10722","UTRECHT"
"2084","NLSTR","Strikes in Netherlands","1921","10345","ROTTERDAM"
"2085","NLSTR","Strikes in Netherlands","1911","11298","EINDHOVEN"
"2086","NLSTR","Strikes in Netherlands","1914","11150","AMSTERDAM"
"2087","NLSTR","Strikes in Netherlands","1914","","DEN HAAG"
"2088","NLSTR","Strikes in Netherlands","1914","10836","OOSTSTELLINGWERF"
"2088","NLSTR","Strikes in Netherlands","1914","11120","VLEDDER"
"2089","NLSTR","Strikes in Netherlands","1914","10722","UTRECHT"
"2090","NLSTR","Strikes in Netherlands","1914","10825","WILDERVANK"
"2091","NLSTR","Strikes in Netherlands","1914","11150","AMSTERDAM"
"2092","NLSTR","Strikes in Netherlands","1914","10867","SLOTEN"
"2093","NLSTR","Strikes in Netherlands","1914","10345","ROTTERDAM"
"2094","NLSTR","Strikes in Netherlands","1914","11150","AMSTERDAM"
"2095","NLSTR","Strikes in Netherlands","1914","11150","AMSTERDAM"
"2096","NLSTR","Strikes in Netherlands","1915","10326","BORNE"
"2097","NLSTR","Strikes in Netherlands","1915","10620","VELSEN"
"2098","NLSTR","Strikes in Netherlands","1911","11150","AMSTERDAM"
"2099","NLSTR","Strikes in Netherlands","1911","11150","AMSTERDAM"
"2100","NLSTR","Strikes in Netherlands","1911","","ONBEKEND"
"2101","NLSTR","Strikes in Netherlands","1911","11421","SNEEK"
"2102","NLSTR","Strikes in Netherlands","1911","10648","WORMER"
"2103","NLSTR","Strikes in Netherlands","1911","10345","ROTTERDAM"
"2104","NLSTR","Strikes in Netherlands","1911","10948","AMERSFOORT"
"2105","NLSTR","Strikes in Netherlands","1911","10894","WOENSEL"
"2106","NLSTR","Strikes in Netherlands","1911","11150","AMSTERDAM"
"2107","NLSTR","Strikes in Netherlands","1911","11150","AMSTERDAM"
"2108","NLSTR","Strikes in Netherlands","1911","10902","HEERLEN"
"2109","NLSTR","Strikes in Netherlands","1911","10722","UTRECHT"
"2110","NLSTR","Strikes in Netherlands","1913","10792","TILBURG"
"2111","NLSTR","Strikes in Netherlands","1913","11150","AMSTERDAM"
"2112","NLSTR","Strikes in Netherlands","1913","10729","ENKHUIZEN"
"2113","NLSTR","Strikes in Netherlands","1913","","PEKELA OUDE"
"2114","NLSTR","Strikes in Netherlands","1913","10373","KROMMENIE"
"2115","NLSTR","Strikes in Netherlands","1913","10357","HAARLEM"
"2116","NLSTR","Strikes in Netherlands","1913","10345","ROTTERDAM"
"2117","NLSTR","Strikes in Netherlands","1913","11150","AMSTERDAM"
"2118","NLSTR","Strikes in Netherlands","1913","11150","AMSTERDAM"
"2119","NLSTR","Strikes in Netherlands","1913","10743","EDE"
"2120","NLSTR","Strikes in Netherlands","1913","10182","MAASTRICHT"
"2121","NLSTR","Strikes in Netherlands","1913","","IJMUIDEN"
"2122","NLSTR","Strikes in Netherlands","1902","11204","MEPPEL"
"2123","NLSTR","Strikes in Netherlands","1902","11053","ALMELO"
"2124","NLSTR","Strikes in Netherlands","1902","10825","WILDERVANK"
"2125","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2126","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2127","NLSTR","Strikes in Netherlands","1902","","DEN HAAG"
"2128","NLSTR","Strikes in Netherlands","1902","","WEERDINGERMOND"
"2129","NLSTR","Strikes in Netherlands","1902","10357","HAARLEM"
"2130","NLSTR","Strikes in Netherlands","1902","10832","ECHTELD"
"2131","NLSTR","Strikes in Netherlands","1902","10302","GOUDA"
"2132","NLSTR","Strikes in Netherlands","1902","10426","GRONINGEN"
"2133","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2134","NLSTR","Strikes in Netherlands","1902","11119","WINTERSWIJK"
"2135","NLSTR","Strikes in Netherlands","1902","11050","LEENS"
"2136","NLSTR","Strikes in Netherlands","1902","","NIEUWER AMSTEL"
"2137","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2138","NLSTR","Strikes in Netherlands","1902","10899","DEVENTER"
"2139","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2140","NLSTR","Strikes in Netherlands","1902","10498","WARFFUM"
"2141","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2142","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2143","NLSTR","Strikes in Netherlands","1902","10702","LEIDEN"
"2144","NLSTR","Strikes in Netherlands","1902","","DEN HAAG"
"2145","NLSTR","Strikes in Netherlands","1902","11260","SCHIEDAM"
"2146","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2147","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2148","NLSTR","Strikes in Netherlands","1902","10971","GOIRLE"
"2149","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2150","NLSTR","Strikes in Netherlands","1902","10345","ROTTERDAM"
"2151","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2152","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2153","NLSTR","Strikes in Netherlands","1902","10899","DEVENTER"
"2154","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2155","NLSTR","Strikes in Netherlands","1902","10345","ROTTERDAM"
"2156","NLSTR","Strikes in Netherlands","1902","10345","ROTTERDAM"
"2157","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2158","NLSTR","Strikes in Netherlands","1902","11053","ALMELO"
"2159","NLSTR","Strikes in Netherlands","1902","","OMMELANDER"
"2160","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2161","NLSTR","Strikes in Netherlands","1902","","CAPELLE AD IJSSEL"
"2162","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2163","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2164","NLSTR","Strikes in Netherlands","1902","11301","OUD-BEIJERLAND"
"2165","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2166","NLSTR","Strikes in Netherlands","1902","10546","STEENWIJK"
"2167","NLSTR","Strikes in Netherlands","1902","","DEN HAAG"
"2168","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2169","NLSTR","Strikes in Netherlands","1902","","JUBBEGA"
"2170","NLSTR","Strikes in Netherlands","1902","","BLADEL"
"2171","NLSTR","Strikes in Netherlands","1902","11253","STADSKANAAL"
"2173","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2174","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2175","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2176","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2177","NLSTR","Strikes in Netherlands","1902","10546","STEENWIJK"
"2178","NLSTR","Strikes in Netherlands","1902","11100","OLDENZAAL"
"2179","NLSTR","Strikes in Netherlands","1902","10527","ALKMAAR"
"2180","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2181","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2182","NLSTR","Strikes in Netherlands","1902","10342","CULEMBORG"
"2183","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2184","NLSTR","Strikes in Netherlands","1902","11044","ZAANDAM"
"2185","NLSTR","Strikes in Netherlands","1902","11150","AMSTERDAM"
"2186","NLSTR","Strikes in Netherlands","1903","10345","ROTTERDAM"
"2187","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"2188","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"2189","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"2190","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"2191","NLSTR","Strikes in Netherlands","1903","10364","ENSCHEDE"
"2192","NLSTR","Strikes in Netherlands","1903","11103","VOORBURG"
"2193","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"2194","NLSTR","Strikes in Netherlands","1903","10702","LEIDEN"
"2195","NLSTR","Strikes in Netherlands","1903","10722","UTRECHT"
"2196","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"2197","NLSTR","Strikes in Netherlands","1903","11044","ZAANDAM"
"2198","NLSTR","Strikes in Netherlands","1903","10357","HAARLEM"
"2199","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"2200","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"2201","NLSTR","Strikes in Netherlands","1903","","DEN HAAG"
"2202","NLSTR","Strikes in Netherlands","1903","","HENGELO"
"2203","NLSTR","Strikes in Netherlands","1903","10254","ZUTPHEN"
"2204","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"2205","NLSTR","Strikes in Netherlands","1903","10702","LEIDEN"
"2206","NLSTR","Strikes in Netherlands","1903","","DEN HAAG"
"2207","NLSTR","Strikes in Netherlands","1903","10364","ENSCHEDE"
"2208","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"2209","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"2210","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"2211","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"2212","NLSTR","Strikes in Netherlands","1903","10426","GRONINGEN"
"2213","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"2214","NLSTR","Strikes in Netherlands","1903","10357","HAARLEM"
"2215","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"2216","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"2268","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"2269","NLSTR","Strikes in Netherlands","1903","10426","GRONINGEN"
"2270","NLSTR","Strikes in Netherlands","1903","10154","BREDA"
"2271","NLSTR","Strikes in Netherlands","1903","11150","AMSTERDAM"
"2272","NLSTR","Strikes in Netherlands","1903","","GASSELTERNIJVEEN"
